Tiempo (s)	Voltaje (V)
97.105000	2.464838
97.106000	2.455477
97.107000	2.449021
97.108000	2.447407
97.109000	2.445793
97.110000	2.443210
97.111000	2.465807
97.112000	2.508740
97.113000	2.543926
97.114000	2.565231
97.115000	2.577175
97.116000	2.598158
97.117000	2.644319
97.118000	2.713723
97.119000	2.775379
97.120000	2.814762
97.121000	2.831225
97.122000	2.818635
97.123000	2.762467
97.124000	2.688221
97.125000	2.630438
97.126000	2.610747
97.127000	2.611393
97.128000	2.629470
97.129000	2.654972
97.130000	2.664656
97.131000	2.655295
97.132000	2.624951
97.133000	2.583954
97.134000	2.542312
97.135000	2.507449
97.136000	2.486143
97.137000	2.461610
97.138000	2.419645
97.139000	2.379294
97.140000	2.397694
97.141000	2.466129
97.142000	2.551996
97.143000	2.623014
97.144000	2.670144
97.145000	2.700165
97.146000	2.720502
97.147000	2.728572
97.148000	2.713400
97.149000	2.672081
97.150000	2.621723
97.151000	2.572656
97.152000	2.530045
97.153000	2.512614
97.154000	2.517779
97.155000	2.530691
97.156000	2.538115
97.157000	2.552965
97.158000	2.574270
97.159000	2.594607
97.160000	2.601386
97.161000	2.597835
97.162000	2.588151
97.163000	2.575238
97.164000	2.567814
97.165000	2.571687
97.166000	2.580726
97.167000	2.582663
97.168000	2.580080
97.169000	2.581372
97.170000	2.588151
97.171000	2.603645
97.172000	2.618172
97.173000	2.617203
97.174000	2.604291
97.175000	2.585891
97.176000	2.576530
97.177000	2.582340
97.178000	2.611393
97.179000	2.663042
97.180000	2.727926
97.181000	2.781512
97.182000	2.804432
97.183000	2.810565
97.184000	2.821540
97.185000	2.821218
97.186000	2.802172
97.187000	2.769246
97.188000	2.721470
97.189000	2.663365
97.190000	2.601386
97.191000	2.539407
97.192000	2.488080
97.193000	2.457736
97.194000	2.464193
97.195000	2.492922
97.196000	2.519070
97.197000	2.529400
97.198000	2.522621
97.199000	2.495182
97.200000	2.464838
97.201000	2.438045
97.202000	2.421905
97.203000	2.427070
97.204000	2.447084
97.205000	2.464193
97.206000	2.478719
97.207000	2.494214
97.208000	2.521975
97.209000	2.563617
97.210000	2.597512
97.211000	2.622691
97.212000	2.646256
97.213000	2.635603
97.214000	2.591056
97.215000	2.548445
97.216000	2.524558
97.217000	2.545217
97.218000	2.604291
97.219000	2.675309
97.220000	2.731154
97.221000	2.761175
97.222000	2.765372
97.223000	2.750200
97.224000	2.707912
97.225000	2.664979
97.226000	2.632375
97.227000	2.597835
97.228000	2.559421
97.229000	2.513905
97.230000	2.453863
97.231000	2.428038
97.232000	2.452571
97.233000	2.496473
97.234000	2.529722
97.235000	2.557484
97.236000	2.579758
97.237000	2.592670
97.238000	2.591056
97.239000	2.586537
97.240000	2.583631
97.241000	2.570396
97.242000	2.551028
97.243000	2.531014
97.244000	2.516810
97.245000	2.501961
97.246000	2.495182
97.247000	2.523912
97.248000	2.580403
97.249000	2.642705
97.250000	2.699842
97.251000	2.739547
97.252000	2.757947
97.253000	2.746004
97.254000	2.713400
97.255000	2.682733
97.256000	2.638831
97.257000	2.585891
97.258000	2.531337
97.259000	2.503252
97.260000	2.493891
97.261000	2.492922
97.262000	2.494859
97.263000	2.512291
97.264000	2.552965
97.265000	2.591379
97.266000	2.608488
97.267000	2.608488
97.268000	2.605905
97.269000	2.613330
97.270000	2.625919
97.271000	2.639800
97.272000	2.647547
97.273000	2.653035
97.274000	2.658200
97.275000	2.654649
97.276000	2.632698
97.277000	2.595898
97.278000	2.547800
97.279000	2.499701
97.280000	2.464193
97.281000	2.450957
97.282000	2.450312
97.283000	2.458705
97.284000	2.484529
97.285000	2.527140
97.286000	2.572333
97.287000	2.612684
97.288000	2.641091
97.289000	2.653358
97.290000	2.653035
97.291000	2.645288
97.292000	2.635281
97.293000	2.613652
97.294000	2.574916
97.295000	2.522621
97.296000	2.498733
97.297000	2.506480
97.298000	2.526817
97.299000	2.560389
97.300000	2.592024
97.301000	2.615912
97.302000	2.630761
97.303000	2.638509
97.304000	2.643674
97.305000	2.649484
97.306000	2.652389
97.307000	2.656586
97.308000	2.651098
97.309000	2.638831
97.310000	2.619463
97.311000	2.594284
97.312000	2.566845
97.313000	2.555870
97.314000	2.565877
97.315000	2.579435
97.316000	2.585245
97.317000	2.591379
97.318000	2.601063
97.319000	2.611393
97.320000	2.619786
97.321000	2.624305
97.322000	2.626242
97.323000	2.625596
97.324000	2.622045
97.325000	2.617849
97.326000	2.613330
97.327000	2.610424
97.328000	2.607196
97.329000	2.601386
97.330000	2.596544
97.331000	2.596221
97.332000	2.598803
97.333000	2.603645
97.334000	2.609133
97.335000	2.612361
97.336000	2.615266
97.337000	2.617203
97.338000	2.617849
97.339000	2.617526
97.340000	2.620754
97.341000	2.623982
97.342000	2.625274
97.343000	2.625274
97.344000	2.625596
97.345000	2.624951
97.346000	2.623337
97.347000	2.621723
97.348000	2.619786
97.349000	2.617849
97.350000	2.616558
97.351000	2.613652
97.352000	2.611070
97.353000	2.608165
97.354000	2.606228
97.355000	2.605582
97.356000	2.604614
97.357000	2.601709
97.358000	2.597189
97.359000	2.594284
97.360000	2.592347
97.361000	2.593638
97.362000	2.594930
97.363000	2.595575
97.364000	2.593316
97.365000	2.585245
97.366000	2.572333
97.367000	2.567168
97.368000	2.571042
97.369000	2.578466
97.370000	2.589119
97.371000	2.601709
97.372000	2.613330
97.373000	2.621723
97.374000	2.627210
97.375000	2.630116
97.376000	2.629470
97.377000	2.624628
97.378000	2.616558
97.379000	2.607519
97.380000	2.597835
97.381000	2.586214
97.382000	2.572010
97.383000	2.560712
97.384000	2.552319
97.385000	2.546186
97.386000	2.541021
97.387000	2.532628
97.388000	2.530045
97.389000	2.553933
97.390000	2.585245
97.391000	2.607519
97.392000	2.618495
97.393000	2.621077
97.394000	2.619140
97.395000	2.613007
97.396000	2.605582
97.397000	2.596544
97.398000	2.588796
97.399000	2.580080
97.400000	2.572333
97.401000	2.564586
97.402000	2.557484
97.403000	2.552965
97.404000	2.550705
97.405000	2.548445
97.406000	2.548445
97.407000	2.547800
97.408000	2.546508
97.409000	2.543603
97.410000	2.539730
97.411000	2.536501
97.412000	2.535533
97.413000	2.535856
97.414000	2.537793
97.415000	2.545863
97.416000	2.554901
97.417000	2.561035
97.418000	2.566200
97.419000	2.567814
97.420000	2.567168
97.421000	2.564586
97.422000	2.562972
97.423000	2.562972
97.424000	2.562972
97.425000	2.563617
97.426000	2.562003
97.427000	2.557161
97.428000	2.549091
97.429000	2.539084
97.430000	2.522944
97.431000	2.506158
97.432000	2.492277
97.433000	2.483238
97.434000	2.477105
97.435000	2.475168
97.436000	2.475491
97.437000	2.478396
97.438000	2.481947
97.439000	2.486466
97.440000	2.490663
97.441000	2.498087
97.442000	2.504866
97.443000	2.510677
97.444000	2.515196
97.445000	2.519393
97.446000	2.523589
97.447000	2.526494
97.448000	2.527786
97.449000	2.528754
97.450000	2.529077
97.451000	2.530368
97.452000	2.532951
97.453000	2.535533
97.454000	2.537147
97.455000	2.538438
97.456000	2.537470
97.457000	2.533596
97.458000	2.524880
97.459000	2.525203
97.460000	2.533273
97.461000	2.542958
97.462000	2.549737
97.463000	2.554256
97.464000	2.556838
97.465000	2.559421
97.466000	2.561035
97.467000	2.562326
97.468000	2.562649
97.469000	2.560389
97.470000	2.554579
97.471000	2.546186
97.472000	2.536179
97.473000	2.529400
97.474000	2.530045
97.475000	2.537470
97.476000	2.548445
97.477000	2.557807
97.478000	2.566200
97.479000	2.571365
97.480000	2.572656
97.481000	2.571687
97.482000	2.570396
97.483000	2.571042
97.484000	2.572333
97.485000	2.571365
97.486000	2.571365
97.487000	2.569428
97.488000	2.566523
97.489000	2.564263
97.490000	2.562326
97.491000	2.561035
97.492000	2.557807
97.493000	2.554256
97.494000	2.551351
97.495000	2.550059
97.496000	2.549737
97.497000	2.551673
97.498000	2.553610
97.499000	2.556516
97.500000	2.558452
97.501000	2.559098
97.502000	2.560389
97.503000	2.560712
97.504000	2.558775
97.505000	2.554256
97.506000	2.549091
97.507000	2.544894
97.508000	2.541666
97.509000	2.541021
97.510000	2.542312
97.511000	2.543280
97.512000	2.542958
97.513000	2.543603
97.514000	2.545217
97.515000	2.546831
97.516000	2.549091
97.517000	2.549737
97.518000	2.551351
97.519000	2.550705
97.520000	2.549737
97.521000	2.548123
97.522000	2.548123
97.523000	2.551996
97.524000	2.554901
97.525000	2.555547
97.526000	2.556516
97.527000	2.555547
97.528000	2.552319
97.529000	2.549091
97.530000	2.546186
97.531000	2.544572
97.532000	2.544572
97.533000	2.546508
97.534000	2.547800
97.535000	2.548768
97.536000	2.549091
97.537000	2.547800
97.538000	2.545540
97.539000	2.543603
97.540000	2.543280
97.541000	2.545217
97.542000	2.546831
97.543000	2.549091
97.544000	2.548445
97.545000	2.544249
97.546000	2.541344
97.547000	2.538115
97.548000	2.533273
97.549000	2.528108
97.550000	2.522621
97.551000	2.517779
97.552000	2.514551
97.553000	2.511645
97.554000	2.508740
97.555000	2.506158
97.556000	2.503575
97.557000	2.502929
97.558000	2.504866
97.559000	2.507772
97.560000	2.512614
97.561000	2.517456
97.562000	2.523589
97.563000	2.528431
97.564000	2.532305
97.565000	2.533919
97.566000	2.535210
97.567000	2.536179
97.568000	2.539730
97.569000	2.543603
97.570000	2.547477
97.571000	2.549414
97.572000	2.548768
97.573000	2.546186
97.574000	2.538761
97.575000	2.532305
97.576000	2.526494
97.577000	2.521007
97.578000	2.518101
97.579000	2.515519
97.580000	2.514551
97.581000	2.514551
97.582000	2.514873
97.583000	2.517133
97.584000	2.520038
97.585000	2.522944
97.586000	2.524880
97.587000	2.524235
97.588000	2.524880
97.589000	2.525203
97.590000	2.524235
97.591000	2.524880
97.592000	2.525849
97.593000	2.526817
97.594000	2.526172
97.595000	2.527463
97.596000	2.527786
97.597000	2.527786
97.598000	2.528754
97.599000	2.529400
97.600000	2.528108
97.601000	2.526817
97.602000	2.524558
97.603000	2.522621
97.604000	2.520684
97.605000	2.520361
97.606000	2.520684
97.607000	2.520361
97.608000	2.519715
97.609000	2.521007
97.610000	2.520684
97.611000	2.521007
97.612000	2.523912
97.613000	2.524235
97.614000	2.525203
97.615000	2.527463
97.616000	2.534887
97.617000	2.543603
97.618000	2.549091
97.619000	2.552642
97.620000	2.555547
97.621000	2.558775
97.622000	2.560066
97.623000	2.557161
97.624000	2.551673
97.625000	2.544894
97.626000	2.539730
97.627000	2.536824
97.628000	2.534887
97.629000	2.535856
97.630000	2.537470
97.631000	2.538761
97.632000	2.541021
97.633000	2.542958
97.634000	2.544572
97.635000	2.544249
97.636000	2.543280
97.637000	2.540052
97.638000	2.535856
97.639000	2.531337
97.640000	2.527463
97.641000	2.526494
97.642000	2.526494
97.643000	2.525526
97.644000	2.524235
97.645000	2.525526
97.646000	2.526172
97.647000	2.528108
97.648000	2.532305
97.649000	2.536824
97.650000	2.541021
97.651000	2.544572
97.652000	2.548768
97.653000	2.549414
97.654000	2.549414
97.655000	2.551351
97.656000	2.555224
97.657000	2.560066
97.658000	2.561680
97.659000	2.564586
97.660000	2.566523
97.661000	2.568459
97.662000	2.570073
97.663000	2.570396
97.664000	2.569428
97.665000	2.566523
97.666000	2.565231
97.667000	2.564586
97.668000	2.563294
97.669000	2.562003
97.670000	2.560712
97.671000	2.559744
97.672000	2.560389
97.673000	2.562326
97.674000	2.565231
97.675000	2.567491
97.676000	2.568782
97.677000	2.569428
97.678000	2.569751
97.679000	2.568782
97.680000	2.567168
97.681000	2.563940
97.682000	2.560389
97.683000	2.557161
97.684000	2.553610
97.685000	2.551028
97.686000	2.550059
97.687000	2.550705
97.688000	2.552965
97.689000	2.556193
97.690000	2.560389
97.691000	2.564263
97.692000	2.568137
97.693000	2.572333
97.694000	2.573624
97.695000	2.575561
97.696000	2.575884
97.697000	2.575561
97.698000	2.575561
97.699000	2.575884
97.700000	2.575561
97.701000	2.575238
97.702000	2.576207
97.703000	2.580726
97.704000	2.584277
97.705000	2.586859
97.706000	2.590087
97.707000	2.594930
97.708000	2.600095
97.709000	2.605905
97.710000	2.608810
97.711000	2.607842
97.712000	2.604614
97.713000	2.597512
97.714000	2.589442
97.715000	2.583309
97.716000	2.578789
97.717000	2.576530
97.718000	2.574270
97.719000	2.572979
97.720000	2.572656
97.721000	2.571042
97.722000	2.568137
97.723000	2.565877
97.724000	2.564586
97.725000	2.564263
97.726000	2.565877
97.727000	2.568137
97.728000	2.570073
97.729000	2.572333
97.730000	2.575884
97.731000	2.580403
97.732000	2.582663
97.733000	2.582663
97.734000	2.580080
97.735000	2.575884
97.736000	2.570073
97.737000	2.569428
97.738000	2.576852
97.739000	2.586214
97.740000	2.593638
97.741000	2.598803
97.742000	2.602354
97.743000	2.604937
97.744000	2.605582
97.745000	2.604937
97.746000	2.603968
97.747000	2.603323
97.748000	2.601709
97.749000	2.601709
97.750000	2.600740
97.751000	2.598480
97.752000	2.598803
97.753000	2.602354
97.754000	2.604937
97.755000	2.609779
97.756000	2.614944
97.757000	2.617849
97.758000	2.617849
97.759000	2.615266
97.760000	2.610424
97.761000	2.606551
97.762000	2.603323
97.763000	2.601063
97.764000	2.600740
97.765000	2.603000
97.766000	2.607842
97.767000	2.616881
97.768000	2.624951
97.769000	2.628824
97.770000	2.628502
97.771000	2.623982
97.772000	2.616881
97.773000	2.611070
97.774000	2.607196
97.775000	2.602031
97.776000	2.596866
97.777000	2.591379
97.778000	2.588151
97.779000	2.585245
97.780000	2.583954
97.781000	2.582340
97.782000	2.582986
97.783000	2.585245
97.784000	2.588473
97.785000	2.594284
97.786000	2.600740
97.787000	2.606873
97.788000	2.612038
97.789000	2.615912
97.790000	2.616558
97.791000	2.617203
97.792000	2.615912
97.793000	2.614621
97.794000	2.612684
97.795000	2.611070
97.796000	2.608488
97.797000	2.605905
97.798000	2.605582
97.799000	2.605582
97.800000	2.606551
97.801000	2.608165
97.802000	2.610424
97.803000	2.612684
97.804000	2.616235
97.805000	2.620431
97.806000	2.625274
97.807000	2.629470
97.808000	2.632052
97.809000	2.633666
97.810000	2.633344
97.811000	2.631407
97.812000	2.626888
97.813000	2.622045
97.814000	2.618172
97.815000	2.613975
97.816000	2.612361
97.817000	2.614298
97.818000	2.616881
97.819000	2.620109
97.820000	2.624628
97.821000	2.628179
97.822000	2.628502
97.823000	2.625919
97.824000	2.622691
97.825000	2.625274
97.826000	2.629470
97.827000	2.632375
97.828000	2.637863
97.829000	2.643028
97.830000	2.646902
97.831000	2.653035
97.832000	2.661751
97.833000	2.665947
97.834000	2.664979
97.835000	2.655617
97.836000	2.645610
97.837000	2.636249
97.838000	2.630438
97.839000	2.627210
97.840000	2.627856
97.841000	2.631407
97.842000	2.637540
97.843000	2.643028
97.844000	2.649161
97.845000	2.654649
97.846000	2.656263
97.847000	2.654326
97.848000	2.653035
97.849000	2.653681
97.850000	2.654972
97.851000	2.658845
97.852000	2.664656
97.853000	2.670789
97.854000	2.675631
97.855000	2.676277
97.856000	2.673695
97.857000	2.670467
97.858000	2.664333
97.859000	2.656909
97.860000	2.650452
97.861000	2.644319
97.862000	2.638831
97.863000	2.632698
97.864000	2.629147
97.865000	2.626242
97.866000	2.624305
97.867000	2.623659
97.868000	2.625919
97.869000	2.630116
97.870000	2.634312
97.871000	2.639477
97.872000	2.642059
97.873000	2.644642
97.874000	2.651421
97.875000	2.661751
97.876000	2.674017
97.877000	2.684670
97.878000	2.692740
97.879000	2.699519
97.880000	2.703716
97.881000	2.705653
97.882000	2.702425
97.883000	2.698874
97.884000	2.694032
97.885000	2.689189
97.886000	2.684024
97.887000	2.678214
97.888000	2.674017
97.889000	2.672726
97.890000	2.672726
97.891000	2.673372
97.892000	2.674017
97.893000	2.674986
97.894000	2.675954
97.895000	2.675631
97.896000	2.675631
97.897000	2.674663
97.898000	2.674663
97.899000	2.675954
97.900000	2.678214
97.901000	2.679505
97.902000	2.681765
97.903000	2.685316
97.904000	2.688221
97.905000	2.692095
97.906000	2.696291
97.907000	2.700165
97.908000	2.704361
97.909000	2.707589
97.910000	2.712754
97.911000	2.717596
97.912000	2.722116
97.913000	2.724053
97.914000	2.725989
97.915000	2.725344
97.916000	2.724053
97.917000	2.723730
97.918000	2.724375
97.919000	2.725667
97.920000	2.728895
97.921000	2.730509
97.922000	2.728572
97.923000	2.726958
97.924000	2.724375
97.925000	2.722439
97.926000	2.720179
97.927000	2.717919
97.928000	2.715660
97.929000	2.714691
97.930000	2.715014
97.931000	2.716628
97.932000	2.715982
97.933000	2.714046
97.934000	2.711140
97.935000	2.709526
97.936000	2.707912
97.937000	2.707912
97.938000	2.708235
97.939000	2.709203
97.940000	2.710495
97.941000	2.712754
97.942000	2.715660
97.943000	2.718888
97.944000	2.722761
97.945000	2.725667
97.946000	2.727926
97.947000	2.730832
97.948000	2.734382
97.949000	2.736965
97.950000	2.739225
97.951000	2.742453
97.952000	2.745035
97.953000	2.746972
97.954000	2.746649
97.955000	2.745681
97.956000	2.744067
